fid,id,boron,calcium,clay,copper,fineSand,humus,potassium,magnesium,phosphorus,rt,sand,totalN,zinc,silt,jb,coarseSand,altitude,sulfur,iron,manganese,molybdenum,sodium,ph,fiSoil,NDRE0517_b1_count,NDRE0517_b1_mean,NDRE0517_b1_stdev,NDVI_b1_count,NDVI_b1_mean,NDVI_b1_stdev,T_2021,T_2022,PLOT_ID,n,distance,feature_x,feature_y,nearest_x,nearest_y
"210",,5.044207,0,13.928763,1.911898,40.715469,3.11431,12.84006,5.648876,2.341793,6.420767,74.434784,0,0,8.522143,"6",33.719315,22.337116,,,,,,5.920767,"0",15950,0.615096139584589,0.0313988458790141,15950,0.922563885166354,0.0214093339652609,OG2,OG2_residual,2-b,"1",0,12.288914183173,55.6730972475608,12.288914183173,55.6730972475608
"211",,5.356153,0,13.967852,1.976562,40.934875,3.422613,12.427442,5.386762,2.433271,6.434161,74.299706,0,0,8.309834,"6",33.364826,21.958824,,,,,,5.934161,"0",15951,0.410452821876373,0.0321454909319754,15951,0.771932225910506,0.0539752809520037,Mineral,Control,1-d,"1",0,12.2888779053437,55.6726238925156,12.2888779053437,55.6726238925156
"212",,5.034231,0,13.944722,1.90983,40.805046,3.104451,12.97788,5.617212,2.379141,6.416293,74.379631,0,0,8.571193,"6",33.574585,22.313543,,,,,,5.916293,"0",15958,0.603130094403536,0.0317745626445923,15958,0.917011141635105,0.0252528014818827,OG2,OG2_residual,1-b,"1",0,12.2889081083857,55.6730336988337,12.2889081083857,55.6730336988337
"212",,5.034231,0,13.944722,1.90983,40.805046,3.104451,12.97788,5.617212,2.379141,6.416293,74.379631,0,0,8.571193,"6",33.574585,22.313543,,,,,,5.916293,"0",15958,0.603130094403536,0.0317745626445923,15958,0.917011141635105,0.0252528014818827,OG2,OG2_residual,2-b,"2",0,12.2889270187569,55.6730665715723,12.2889270187569,55.6730665715723
"214",,5.053211,0,13.977179,1.913765,40.987225,3.123209,13.134576,5.553643,2.455098,6.411207,74.267471,0,0,8.63214,"6",33.280247,22.274683,,,,,,5.911207,"0",15954,0.610921311123682,0.0332926468205867,15955,0.919863221881458,0.022135271854596,OG2,OG2_residual,1-b,"1",0,12.2889052334135,55.6730334998922,12.2889052334135,55.6730334998922
"214",,5.053211,0,13.977179,1.913765,40.987225,3.123209,13.134576,5.553643,2.455098,6.411207,74.267471,0,0,8.63214,"6",33.280247,22.274683,,,,,,5.911207,"0",15954,0.610921311123682,0.0332926468205867,15955,0.919863221881458,0.022135271854596,OG2,OG2_residual,2-b,"2",0,12.2889398543419,55.673035895581,12.2889398543419,55.673035895581
"215",,5.360004,0,13.947797,1.97736,40.822311,3.426419,12.279063,5.361876,2.386338,6.438977,74.369003,0,0,8.256778,"6",33.546696,21.954815,,,,,,5.938977,"0",15954,0.396666408782542,0.0333680675331203,15954,0.75543631022588,0.0563800707661729,Mineral,Control,1-d,"1",0,12.2888800791107,55.6725924787538,12.2888800791107,55.6725924787538
"223",,5.000223,0,13.67508,1.902781,39.291546,3.07084,10.852694,5.248387,1.748111,6.485277,75.311447,0,0,7.942632,"5",36.019901,22.71711,,,,,,5.985277,"0",15959,0.626920279180565,0.0291913595916219,15959,0.918195528862762,0.0211602412557723,Control,Mineral,2-a,"1",0,12.2889369094921,55.6733802797258,12.2889369094921,55.6733802797258
"224",,5.068807,0,14.041046,1.916998,41.345722,3.138623,13.519114,5.397673,2.604566,6.398725,74.046761,0,0,8.773571,"6",32.701038,22.126795,,,,,,5.898725,"0",15955,0.476717883553934,0.0374221023341967,15955,0.836280154576686,0.0515339368505251,Mineral,OG2,1-c,"1",0,12.2889139285013,55.6729078448491,12.2889139285013,55.6729078448491
"225",,5.01161,0,13.690134,1.905141,39.376041,3.082094,11.016702,5.304732,1.78334,6.479954,75.259422,0,0,7.968347,"5",35.883381,22.689722,,,,,,5.979954,"0",15957,0.612791402162358,0.0296150094348829,15957,0.909192753464176,0.0246695189565492,Control,Mineral,2-a,"1",0,12.2889390832734,55.6733488659663,12.2889390832734,55.6733488659663
"226",,5.098586,0,14.03164,1.92317,41.292919,3.168054,13.435531,5.397133,2.582551,6.401438,74.079269,0,0,8.721039,"6",32.786346,22.101645,,,,,,5.901438,"0",15952,0.480982944528117,0.0312562398256939,15952,0.842734122433986,0.0415546643889964,Mineral,OG2,1-c,"1",0,12.2889161022625,55.6728764310878,12.2889161022625,55.6728764310878
"227",,5.034863,0,13.722081,1.909961,39.555359,3.105075,11.262456,5.38158,1.858103,6.471976,75.149025,0,0,8.023817,"5",35.59367,22.630493,,,,,,5.971976,"0",15954,0.596665461342541,0.0292899461945123,15954,0.905050589365963,0.024962070748755,Control,Mineral,2-a,"1",0,12.2889412570503,55.6733174522066,12.2889412570503,55.6733174522066
"228",,5.142256,0,14.024307,1.932223,41.251762,3.211215,13.320723,5.377001,2.565392,6.405165,74.104607,0,0,8.659872,"6",32.852844,22.075523,,,,,,5.905165,"0",15952,0.494579198281678,0.0281371347483103,15952,0.861579600239589,0.0330312691192914,Mineral,OG2,1-c,"1",0,12.2889182760194,55.6728450173262,12.2889182760194,55.6728450173262
"229",,5.06471,0,13.767922,1.916148,39.812672,3.134574,11.581725,5.463804,1.965385,6.461613,74.990608,0,0,8.106894,"5",35.177937,22.562141,,,,,,5.961613,"0",15961,0.614417071013394,0.0311472279835658,15961,0.913670578066265,0.0240753283047795,Control,Mineral,2-a,"1",0,12.2889434308229,55.6732860384467,12.2889434308229,55.6732860384467
"230",,5.199371,0,14.027417,1.944062,41.269222,3.267662,13.234653,5.335544,2.572671,6.407959,74.093857,0,0,8.611063,"6",32.824638,22.039654,,,,,,5.907959,"0",15955,0.485221799161135,0.031136864215966,15954,0.856712403154857,0.0378446383262311,Mineral,OG2,1-c,"1",0,12.288920449772,55.6728136035644,12.288920449772,55.6728136035644
"231",,5.104841,0,13.830864,1.924467,40.165958,3.174236,11.965361,5.536847,2.112683,6.44916,74.773102,0,0,8.2218,"6",34.607143,22.51256,,,,,,5.94916,"0",15961,0.597400950585218,0.0434038113195832,15962,0.904152663839803,0.0325826222689205,Control,Mineral,2-a,"1",0,12.2889456045912,55.6732546246866,12.2889456045912,55.6732546246866
"237",,5.066166,0,13.924846,1.91645,40.693485,3.136013,12.752307,5.641787,2.332626,6.423615,74.448318,0,0,8.490821,"6",33.754837,22.434559,,,,,,5.923615,"0",15961,0.572112997367966,0.0311614653178337,15961,0.901973621004708,0.0279705731515147,OG2,OG2_residual,2-b,"1",0,12.2889521258704,55.6731603834048,12.2889521258704,55.6731603834048
"238",,5.319624,0,14.026192,1.96899,41.262341,3.386511,12.948707,5.348743,2.569801,6.41724,74.098091,0,0,8.489202,"6",32.835754,21.986742,,,,,,5.91724,"0",15953,0.388611667015586,0.0367026900053042,15953,0.746258535409716,0.070848376754519,Mineral,Control,1-d,"1",0,12.2889291447395,55.6726879485152,12.2889291447395,55.6726879485152
"239",,5.003998,0,13.933552,1.903563,40.742352,3.074571,12.973931,5.674882,2.353001,6.416421,74.418236,0,0,8.573643,"6",33.675884,22.425791,,,,,,5.916421,"0",15958,0.581247960786082,0.0369918774990146,15958,0.90367347870439,0.0321621732147511,OG2,OG2_residual,2-b,"1",0,12.2889542996216,55.6731289696438,12.2889542996216,55.6731289696438
"240",,5.317416,0,13.996204,1.968532,41.094021,3.384328,12.756111,5.377654,2.499623,6.423492,74.201721,0,0,8.417745,"6",33.107704,21.991724,,,,,,5.923492,"0",15960,0.387098447815107,0.0385592803105619,15960,0.738930069354543,0.0700282180096773,Mineral,Control,1-d,"1",0,12.2889313184706,55.6726565347523,12.2889313184706,55.6726565347523
"241",,4.951977,0,13.938128,1.89278,40.768036,3.023158,13.149154,5.68757,2.363709,6.410734,74.40242,0,0,8.636292,"6",33.634388,22.409393,,,,,,5.910734,"0",15955,0.618899084833564,0.0289680342820365,15955,0.926238261947285,0.0178654377396491,OG2,OG2_residual,2-b,"1",0,12.2889564733684,55.6730975558825,12.2889564733684,55.6730975558825
"242",,5.333438,0,13.968231,1.971853,40.937008,3.400163,12.517242,5.379078,2.434159,6.431246,74.298393,0,0,8.333214,"6",33.361385,21.998552,,,,,,5.931246,"0",15954,0.424522284642039,0.0372404837346082,15954,0.789030389977724,0.0585603939067184,Mineral,Control,1-d,"1",0,12.2889334921974,55.6726251209893,12.2889334921974,55.6726251209893
"245",,4.93478,0,13.947348,1.889215,40.819786,3.006161,13.264874,5.657636,2.385286,6.406977,74.37056,0,0,8.67593,"6",33.550774,22.378225,,,,,,5.906977,"0",15957,0.611055537384988,0.0308993774008575,15957,0.922384847687429,0.0217062940035547,OG2,OG2_residual,2-b,"1",0,12.288958647111,55.6730661421211,12.288958647111,55.6730661421211
"247",,4.946915,0,13.97162,1.89173,40.956028,3.018155,13.391257,5.595746,2.44209,6.402875,74.286682,0,0,8.723544,"6",33.330654,22.332029,,,,,,5.902875,"0",15958,0.614647349682364,0.0335198140602771,15957,0.921119356821031,0.0226490354597137,OG2,OG2_residual,2-b,"1",0,12.2889608208492,55.6730347283594,12.2889608208492,55.6730347283594
"248",,5.345932,0,13.953066,1.974443,40.851883,3.41251,12.377283,5.34968,2.398669,6.435789,74.3508,0,0,8.283625,"6",33.498917,21.991711,,,,,,5.935789,"0",15950,0.422030549925696,0.0370458986097209,15950,0.785224121588525,0.0568755953856479,Mineral,Control,1-d,"1",0,12.2889356659199,55.672593707226,12.2889356659199,55.672593707226
"253",,4.925085,0,14.034691,1.887205,41.310047,2.996579,13.813055,5.43698,2.589693,6.389184,74.068718,0,0,8.900008,"6",32.758675,22.197559,,,,,,5.889184,"0",15956,0.478064626761623,0.0325872156103016,15956,0.840526657202812,0.0417538678668543,Mineral,OG2,2-c,"1",0,12.2889818844195,55.6729414933459,12.2889818844195,55.6729414933459
"256",,5.009569,0,13.675064,1.904718,39.291454,3.080077,10.849576,5.301024,1.748073,6.485378,75.311501,0,0,7.933355,"5",36.020046,22.798027,,,,,,5.985378,"0",15956,0.625751756447304,0.0298642507970495,15956,0.919059936187864,0.0214938161174358,Control,Mineral,2-a,"1",0,12.2889924974209,55.6733815081837,12.2889924974209,55.6733815081837
"257",,4.92109,0,14.017625,1.886377,41.214256,2.992631,13.735838,5.425434,2.549754,6.39169,74.127701,0,0,8.862045,"6",32.913445,22.171625,,,,,,5.89169,"0",15957,0.466804186788845,0.0331545974923828,15957,0.830605641088667,0.046043406218691,Mineral,OG2,1-c,"1",0,12.2889758094727,55.6728779446334,12.2889758094727,55.6728779446334
"257",,4.92109,0,14.017625,1.886377,41.214256,2.992631,13.735838,5.425434,2.549754,6.39169,74.127701,0,0,8.862045,"6",32.913445,22.171625,,,,,,5.89169,"0",15957,0.466804186788845,0.0331545974923828,15957,0.830605641088667,0.046043406218691,Mineral,OG2,2-c,"2",0,12.2889947198543,55.6729108173265,12.2889947198543,55.6729108173265
"258",,5.024292,0,13.696142,1.90777,39.409763,3.094629,11.056918,5.357884,1.797399,6.478648,75.238663,0,0,7.970564,"5",35.828903,22.762691,,,,,,5.978648,"0",15957,0.610393585843939,0.0287067293284788,15957,0.91075782562741,0.0227960866041238,Control,Mineral,2-a,"1",0,12.2889946711577,55.6733500944228,12.2889946711577,55.6733500944228
"259",,4.950227,0,14.006515,1.892417,41.151894,3.021428,13.643578,5.420033,2.523753,6.394685,74.166092,0,0,8.805964,"6",33.014198,22.145103,,,,,,5.894685,"0",15961,0.468075441917182,0.0292281932920206,15961,0.834069228969222,0.0402175929020107,Mineral,OG2,1-c,"1",0,12.288971689476,55.6728776595478,12.288971689476,55.6728776595478
"259",,4.950227,0,14.006515,1.892417,41.151894,3.021428,13.643578,5.420033,2.523753,6.394685,74.166092,0,0,8.805964,"6",33.014198,22.145103,,,,,,5.894685,"0",15961,0.468075441917182,0.0292281932920206,15961,0.834069228969222,0.0402175929020107,Mineral,OG2,2-c,"2",0,12.2890075552903,55.6728801413043,12.2890075552903,55.6728801413043
"260",,5.042702,0,13.732772,1.911586,39.615368,3.112823,11.343657,5.430833,1.883123,6.46934,75.112083,0,0,8.042324,"5",35.496716,22.69989,,,,,,5.96934,"0",15951,0.598045497598353,0.0278652537307947,15951,0.907864692618306,0.0247598711830964,Control,Mineral,2-a,"1",0,12.2889968448902,55.6733186806616,12.2889968448902,55.6733186806616
"261",,5.00667,0,14.002529,1.904117,41.12952,3.077213,13.534963,5.397403,2.514425,6.39821,74.179863,0,0,8.740393,"6",33.050343,22.118082,,,,,,5.89821,"0",15958,0.469390323191138,0.0296932460517538,15958,0.843969825754669,0.0395167645437011,Mineral,OG2,1-c,"1",0,12.2889738631885,55.6728462457848,12.2889738631885,55.6728462457848
"261",,5.00667,0,14.002529,1.904117,41.12952,3.077213,13.534963,5.397403,2.514425,6.39821,74.179863,0,0,8.740393,"6",33.050343,22.118082,,,,,,5.89821,"0",15958,0.469390323191138,0.0296932460517538,15958,0.843969825754669,0.0395167645437011,Mineral,OG2,2-c,"2",0,12.2890203907274,55.6728494652794,12.2890203907274,55.6728494652794
"262",,5.071426,0,13.786074,1.917541,39.914555,3.141212,11.71165,5.50605,2.007864,6.457396,74.927879,0,0,8.144832,"5",35.013329,22.635382,,,,,,5.957396,"0",15951,0.625511682094821,0.0260310913293865,15951,0.920436491002768,0.0192977474718385,Control,Mineral,2-a,"1",0,12.2889990186184,55.6732872669002,12.2889990186184,55.6732872669002
"263",,5.081018,0,14.009301,1.919529,41.167534,3.150692,13.45453,5.358542,2.530275,6.400821,74.156464,0,0,8.683544,"6",32.988926,22.08357,,,,,,5.900821,"0",15954,0.471284125997292,0.0380901309630296,15954,0.841692967841212,0.0545582683121215,Mineral,OG2,1-c,"1",0,12.2889760368966,55.6728148320216,12.2889760368966,55.6728148320216
"264",,5.11213,0,13.857561,1.925978,40.315815,3.18144,12.155664,5.575056,2.175163,6.442983,74.68084,0,0,8.28016,"6",34.365025,22.58931,,,,,,5.942983,"0",15957,0.599508145260857,0.0410018516655491,15956,0.904651494096712,0.0334941184464722,Control,Mineral,2-a,"1",0,12.2890011923423,55.6732558531387,12.2890011923423,55.6732558531387
"269",,5.245401,0,14.026144,1.953604,41.262074,3.313154,13.184037,5.312555,2.56969,6.409601,74.098259,0,0,8.562443,"6",32.836185,22.032173,,,,,,5.909601,"0",15957,0.406031654638149,0.0293591211457081,15957,0.764545495740048,0.0542936746188536,Mineral,Control,1-d,"1",0,12.2889825579953,55.6727205907306,12.2889825579953,55.6727205907306
"270",,5.026064,0,13.95069,1.908137,40.838551,3.096379,13.044049,5.671776,2.393109,6.414145,74.359009,0,0,8.593922,"6",33.520458,22.514711,,,,,,5.914145,"0",15954,0.570674319966733,0.0342012183884298,15954,0.900553846080545,0.0309985985214234,OG2,OG2_residual,2-b,"1",0,12.2890077134881,55.6731616118526,12.2890077134881,55.6731616118526
"271",,5.246862,0,14.022681,1.953907,41.242634,3.314599,13.139261,5.347116,2.561586,6.411055,74.110229,0,0,8.552494,"6",32.867592,22.031828,,,,,,5.911055,"0",15955,0.395304918750556,0.0293327740763667,15955,0.759365438180297,0.0586545381856701,Mineral,Control,1-d,"1",0,12.2889847316863,55.6726891769666,12.2889847316863,55.6726891769666
"272",,4.944218,0,13.956102,1.891171,40.868923,3.015489,13.285611,5.706022,2.405774,6.406304,74.340309,0,0,8.688102,"6",33.471382,22.504265,,,,,,5.906304,"0",15954,0.599884743312479,0.0346053461256164,15954,0.915052864924251,0.0279342674990353,OG2,OG2_residual,2-b,"1",0,12.2890098871949,55.6731301980901,12.2890098871949,55.6731301980901
"273",,5.25522,0,14.00165,1.955639,41.124588,3.322859,12.978431,5.375858,2.512368,6.416276,74.182907,0,0,8.492588,"6",33.058315,22.040033,,,,,,5.916276,"0",15958,0.376885954827081,0.03071373398873,15958,0.723541978554762,0.0606439632075259,Mineral,Control,1-d,"1",0,12.288986905373,55.6726577632023,12.288986905373,55.6726577632023
"274",,4.876841,0,13.955318,1.877205,40.864529,2.948899,13.459613,5.724034,2.40394,6.400656,74.343018,0,0,8.752769,"6",33.478485,22.484827,,,,,,5.900656,"0",15955,0.617229732119226,0.0297855282270195,15955,0.925375542196873,0.0203680061567785,OG2,OG2_residual,2-b,"1",0,12.2890120608973,55.6730987843274,12.2890120608973,55.6730987843274
"275",,5.279958,0,13.975922,1.960767,40.980171,3.347307,12.743707,5.379,2.452156,6.423894,74.27182,0,0,8.404955,"6",33.291645,22.045471,,,,,,5.923894,"0",15958,0.391493481490633,0.036812363863211,15958,0.744494845287396,0.0650950683834037,Mineral,Control,1-d,"1",0,12.2889890790554,55.6726263494377,12.2889890790554,55.6726263494377
"277",,4.844031,0,13.955894,1.870403,40.867752,2.916473,13.544776,5.696198,2.405285,6.397892,74.341026,0,0,8.786605,"6",33.473278,22.448641,,,,,,5.897892,"0",15956,0.611751312862052,0.0312102786117308,15956,0.922566055758432,0.0232361384574564,OG2,OG2_residual,2-b,"1",0,12.2890142345954,55.6730673705645,12.2890142345954,55.6730673705645
"279",,4.84299,0,13.968375,1.870188,40.937817,2.915444,13.613626,5.635201,2.434496,6.395657,74.29789,0,0,8.818287,"6",33.360077,22.397472,,,,,,5.895657,"0",15951,0.612242890767457,0.0352028835582762,15951,0.918933239564441,0.0257216228829439,OG2,OG2_residual,2-b,"1",0,12.2890164082892,55.6730359568014,12.2890164082892,55.6730359568014
"280",,5.310783,0,13.960017,1.967157,40.8909,3.377773,12.575198,5.352214,2.414935,6.429364,74.326782,0,0,8.335432,"6",33.435879,22.038807,,,,,,5.929364,"0",15957,0.462261946733086,0.0523598700854897,15958,0.82132273822414,0.0661756638761792,Mineral,Control,1-d,"1",0,12.2889912527335,55.672594935673,12.2889912527335,55.672594935673
"287",,4.802655,0,14.011779,1.861826,41.181442,2.87558,13.924054,5.475361,2.536073,6.38558,74.147903,0,0,8.964741,"6",32.966457,22.262184,,,,,,5.88558,"0",15954,0.468382724007748,0.0321260121294061,15954,0.833859682871433,0.0470634776021224,Mineral,OG2,2-c,"1",0,12.2890229293448,55.6729417155108,12.2890229293448,55.6729417155108
"288",,5.018649,0,13.682772,1.9066,39.334717,3.089051,10.929903,5.374403,1.76611,6.482771,75.284866,0,0,7.943308,"5",35.950153,22.878628,,,,,,5.982771,"0",15953,0.616638382684398,0.0314353511660307,15953,0.912719140387266,0.0239375997119827,Control,Mineral,2-a,"1",0,12.289048085354,55.6733827366164,12.289048085354,55.6733827366164
"289",,4.788837,0,13.992689,1.858962,41.074291,2.861924,13.848337,5.456689,2.491398,6.388038,74.213867,0,0,8.931518,"6",33.13958,22.234528,,,,,,5.888038,"0",15951,0.436582434740524,0.0367923431671934,15951,0.792624400948351,0.0654806479645136,Mineral,OG2,2-c,"1",0,12.2890251030214,55.6729103017468,12.2890251030214,55.6729103017468
"290",,5.034791,0,13.708236,1.909946,39.477646,3.105005,11.165851,5.428932,1.825702,6.475112,75.196869,0,0,7.989887,"5",35.719227,22.836662,,,,,,5.975112,"0",15956,0.608925741230315,0.028356461382488,15956,0.909721224805292,0.0247318895509529,Control,Mineral,2-a,"1",0,12.2890502590463,55.673351322854,12.2890502590463,55.673351322854
"291",,4.809201,0,13.981008,1.863183,41.008724,2.88205,13.76207,5.445881,2.46406,6.390838,74.254242,0,0,8.882705,"6",33.245518,22.206867,,,,,,5.890838,"0",15952,0.44178792380484,0.0320125838063801,15952,0.804146645360868,0.0527730352849584,Mineral,OG2,2-c,"1",0,12.2890272766938,55.6728788879826,12.2890272766938,55.6728788879826
"292",,5.052667,0,13.749411,1.913652,39.708759,3.122671,11.482171,5.497168,1.922062,6.464844,75.054581,0,0,8.073336,"5",35.345821,22.77153,,,,,,5.964844,"0",15955,0.601319657284352,0.0304704974150735,15955,0.910082311523405,0.0242147809417404,Control,Mineral,2-a,"1",0,12.2890524327344,55.6733199090914,12.2890524327344,55.6733199090914
"293",,4.872424,0,13.980569,1.876289,41.006256,2.944533,13.675627,5.424849,2.463032,6.393644,74.25576,0,0,8.819141,"6",33.2495,22.176649,,,,,,5.893644,"0",15957,0.469301086810251,0.0288154062207717,15957,0.845928710124214,0.0392281361330576,Mineral,OG2,2-c,"1",0,12.2890294503618,55.6728474742182,12.2890294503618,55.6728474742182
"294",,5.089892,0,13.810352,1.921368,40.050827,3.159462,11.881169,5.562125,2.064681,6.451893,74.843987,0,0,8.186203,"6",34.793156,22.711096,,,,,,5.951893,"0",15953,0.617252696287533,0.0279142867845466,15953,0.914780131206388,0.0221350396921288,Control,Mineral,2-a,"1",0,12.2890546064181,55.6732884953286,12.2890546064181,55.6732884953286
"295",,4.960714,0,13.989581,1.894591,41.056843,3.031793,13.597679,5.389132,2.484123,6.396174,74.224609,0,0,8.754014,"6",33.16777,22.142023,,,,,,5.896174,"0",15953,0.455427437699387,0.0363707285856003,15953,0.823785658089082,0.0563671408314125,Mineral,OG2,2-c,"1",0,12.2890342907402,55.6728162449739,12.2890342907402,55.6728162449739
"296",,5.139481,0,13.888875,1.931648,40.491577,3.208472,12.356825,5.626286,2.248445,6.436453,74.572624,0,0,8.330026,"6",34.081051,22.668285,,,,,,5.936453,"0",15953,0.624805587407213,0.0369372073737224,15953,0.920946089984376,0.0255151970060353,Control,Mineral,2-a,"1",0,12.2890567800976,55.6732570815656,12.2890567800976,55.6732570815656
