"Treatment_2021","Treatment_2022","PLOT_ID","Block_a","Block_b","country.x","plot_number","timestamp","count","mean","median","std","Date","Year","Treatment","Yearreal","delta_time"
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022","denmark","25-7",2022-08-24,41,0.238160842611473,0.238165265481387,0.013632717264379,2022-08-24,2022,"MIN",2022,7
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022","denmark","25-7",2022-08-31,41,0.231604751528931,0.232358680239746,0.0119900122303895,2022-08-31,2022,"MIN",2022,7
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022","denmark","25-7",2022-09-07,41,0.264283916602532,0.26352823632104,0.0176351192806448,2022-09-07,2022,"MIN",2022,7
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022","denmark","25-7",2022-09-14,41,0.346823792904615,0.344892829656601,0.0262918919324874,2022-09-14,2022,"MIN",2022,7
"CON","MIN","9-a","Kontrol 2021","Mineral N 2022","denmark","25-7",2022-09-21,41,0.377576354146004,0.376868918538094,0.021451997756958,2022-09-21,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-03-31,39,0.249982486878123,0.250862020821798,0.0122870432124251,2021-03-31,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-04-07,39,0.297624124252066,0.296334817397351,0.0127688964391697,2021-04-07,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-04-14,39.0428571428571,0.433739042707852,0.428949717538697,0.0216824019726898,2021-04-14,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-04-21,39.0285714285714,0.239893283162798,0.2398258742832,0.0100831347207228,2021-04-21,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-04-28,39,0.341969045614745,0.341281292944395,0.0127276621813721,2021-04-28,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-05-05,39,0.361524944796282,0.3601435212528,0.0145417337360627,2021-05-05,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-05-12,39,0.352534311220926,0.35022320466883,0.014912881231045,2021-05-12,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-05-19,39,0.42578189932749,0.462388634667788,0.0161682590329193,2021-05-19,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-05-26,39,0.671529507353192,0.684247583623916,0.016234269180882,2021-05-26,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-06-02,39,0.754138234115782,0.751022981745856,0.0141486816906503,2021-06-02,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-06-09,39,0.78794935402416,0.78611121291206,0.0107702566355112,2021-06-09,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-06-16,39,0.796896278290522,0.796046607551121,0.0107587168081885,2021-06-16,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-06-23,39,0.78189507899461,0.779650700313074,0.0115732929013945,2021-06-23,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-06-30,39,0.74804109271872,0.744543706501242,0.018301529334316,2021-06-30,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-07-07,39,0.696403861045837,0.636614185738929,0.017563057041784,2021-07-07,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-07-14,39,0.546475012919733,0.518673213236794,0.0135468527014196,2021-07-14,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-07-21,39,0.440969339438847,0.44146375145231,0.0190195132911737,2021-07-21,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-07-28,39,0.366785059372584,0.367147882779439,0.0147430654615163,2021-07-28,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-08-04,39,0.335389366816907,0.336479853661287,0.0146069411587502,2021-08-04,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-08-11,39.0071428571429,0.29858393988439,0.297641999380929,0.0132411867180573,2021-08-11,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-08-18,39.1,0.29092997610569,0.290189331769943,0.0142573571763932,2021-08-18,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-08-25,39.0357142857143,0.298675535335427,0.297850293772561,0.0154245878414561,2021-08-25,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-09-01,39,0.291923247277737,0.295442625880241,0.0173367318320309,2021-09-01,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-09-08,39,0.268216301642713,0.271685531451589,0.0128609475842307,2021-09-08,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-09-15,39,0.317180335521698,0.31818371017774,0.013846521369285,2021-09-15,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-09-22,39,0.349971599876881,0.349994709094365,0.0162422858799497,2021-09-22,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-09-29,39,0.373051250974337,0.372189717160331,0.0174709479841921,2021-09-29,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-10-06,39,0.401698993548514,0.386847723571081,0.0183586675732854,2021-10-06,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-10-13,39,0.497163833843337,0.472170879443487,0.0221549591847828,2021-10-13,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-10-20,39,0.556705841311702,0.556009416226988,0.0224901212172375,2021-10-20,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-10-27,39,0.606528400349869,0.602954703861128,0.0153802576500715,2021-10-27,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-11-03,39,0.672269478440285,0.670933222605122,0.0131560418004583,2021-11-03,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-11-10,39,0.714585721492767,0.713108052810033,0.0150647258075575,2021-11-10,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-11-17,39,0.75690196454525,0.755282883014944,0.0169734098146566,2021-11-17,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-11-24,39,0.784429900652292,0.685209764265461,0.0219796796501881,2021-11-24,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-12-01,39,0.779423561479364,0.60067489112799,0.0246436508694806,2021-12-01,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-12-08,39,0.77343133517674,0.621376207241645,0.0230743763251946,2021-12-08,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-12-15,39,0.767439108874117,0.642077523355301,0.0215051017809086,2021-12-15,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-12-22,39,0.761446882571493,0.662778839468956,0.0199358272366225,2021-12-22,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2021-12-29,39,0.755454656268869,0.683480155582611,0.0183665526923365,2021-12-29,2021,"CON",2021,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-01-05,39,0.749462429966245,0.704181471696267,0.0167972781480504,2022-01-05,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-01-12,39,0.743470203663622,0.724882787809922,0.0152280036037644,2022-01-12,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-01-19,39,0.741858367678041,0.741457077091212,0.0156825252649998,2022-01-19,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-01-26,39,0.749883390389956,0.748951907341297,0.0205893985783824,2022-01-26,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-02-02,39,0.714520990848541,0.714497536420822,0.0253479941748082,2022-02-02,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-02-09,39.2142857142857,0.521736519677298,0.522670564906938,0.0176176056598446,2022-02-09,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-02-16,39.2142857142857,0.458367381583561,0.502168723515102,0.0143352210122559,2022-02-16,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-02-23,39,0.569490720312317,0.622745258467538,0.0120489673156823,2022-02-23,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-03-02,39,0.666331366414116,0.662303944428762,0.0101587526012389,2022-03-02,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-03-09,39,0.636533855682328,0.636601134425118,0.0128337544544289,2022-03-09,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-03-16,39,0.585178464651108,0.586600969235102,0.0109717113276322,2022-03-16,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-03-23,39,0.522880064589637,0.522544476602759,0.0098308319824614,2022-03-23,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-03-30,39,0.559159359761647,0.558804828141417,0.011452785438104,2022-03-30,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-04-06,39,0.600352223714193,0.599596238136291,0.0079496923834085,2022-04-06,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-04-13,39,0.648540381590525,0.648681306838989,0.0071041922084987,2022-04-13,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-04-20,39,0.698773198894092,0.700838823403631,0.0091035976739866,2022-04-20,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-04-27,39,0.744769512086498,0.745344633654672,0.0097962466296644,2022-04-27,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-05-04,39,0.786375645472079,0.78577963354028,0.0090550824522268,2022-05-04,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-05-11,39,0.808586557873157,0.808831902424327,0.0065830867358937,2022-05-11,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-05-18,39,0.818052316413206,0.818656740819707,0.0072869490010335,2022-05-18,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-05-25,39,0.828525577823655,0.829332885045965,0.0079243967063067,2022-05-25,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-06-01,39,0.854734754562378,0.85420355796814,0.0062672173604369,2022-06-01,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-06-08,39,0.867992570002874,0.865776272490621,0.0051859866798622,2022-06-08,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-06-15,39,0.85815378692415,0.854361142963171,0.0057225494238082,2022-06-15,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-06-22,39,0.841253525491745,0.839467718931181,0.0069189461584236,2022-06-22,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-06-29,39,0.744981362422307,0.746098594296546,0.0104637541364701,2022-06-29,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-07-06,39,0.644487957159678,0.646029462416967,0.0108845777188738,2022-07-06,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-07-13,39,0.538504821913583,0.540706107658999,0.0140244332807404,2022-07-13,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-07-20,39,0.407564561707633,0.407561596163681,0.0151449910165475,2022-07-20,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-07-27,39,0.33641836643219,0.335837061703205,0.0123605147469788,2022-07-27,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-08-03,39,0.276554017327726,0.277006496808359,0.0139073273582783,2022-08-03,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-08-10,39,0.262037401619766,0.261841219982931,0.0126369085878,2022-08-10,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-08-17,39,0.257150985300541,0.257097653246352,0.0108498803206852,2022-08-17,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-08-24,39,0.241055474141423,0.240619455483191,0.0148955735434987,2022-08-24,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-08-31,39,0.234238883112969,0.23324460769389,0.0138317662810742,2022-08-31,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-09-07,39,0.264971467710677,0.264439193443173,0.0202112980408682,2022-09-07,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-09-14,39,0.336894005537033,0.340232793241739,0.0299001443199813,2022-09-14,2022,"MIN",2022,7
"CON","MIN","8-a","Kontrol 2021","Mineral N 2022","denmark","25-6",2022-09-21,39,0.381645753979683,0.383806863427162,0.0244412057101726,2022-09-21,2022,"MIN",2022,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-03-31,39,0.250758195916812,0.251447505539372,0.0146174503579026,2021-03-31,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-04-07,39,0.296435943671635,0.296104420204552,0.0168156620419147,2021-04-07,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-04-14,39,0.436085666290351,0.435294111285891,0.0222628486808389,2021-04-14,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-04-21,39,0.240175018991743,0.241106422458376,0.0114023586114247,2021-04-21,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-04-28,39,0.339283815984215,0.339186284221521,0.0121821753813752,2021-04-28,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-05-05,39,0.358651638031006,0.358017379746717,0.0127564975991845,2021-05-05,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-05-12,39,0.358439423143864,0.357061659588533,0.0107159013859927,2021-05-12,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-05-19,39,0.433605529948488,0.47771892501137,0.0135880623323222,2021-05-19,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-05-26,39,0.665988469536686,0.682073392092236,0.0161178223788738,2021-05-26,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-06-02,39,0.736664689722515,0.73313055010069,0.0122071799844326,2021-06-02,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-06-09,39,0.776217357601438,0.774816806827273,0.0108889640907623,2021-06-09,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-06-16,39,0.785035696199962,0.783277947987829,0.0119161895343235,2021-06-16,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-06-23,39,0.770049198910042,0.771085002908,0.0121752536096782,2021-06-23,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-06-30,39,0.732468155618878,0.731488381000693,0.0168997008358399,2021-06-30,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-07-07,39,0.689201264019185,0.62749012399997,0.0184916371612676,2021-07-07,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-07-14,39,0.54423915104024,0.516032814599422,0.0131011823957253,2021-07-14,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-07-21,39,0.440280774874347,0.444015190005302,0.0206887579988688,2021-07-21,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-07-28,39,0.365233818689982,0.365931481122971,0.0137767698615789,2021-07-28,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-08-04,39,0.338106283829326,0.340499093489988,0.0156233411149254,2021-08-04,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-08-11,39,0.314032236380236,0.317695660250527,0.0163244134081261,2021-08-11,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-08-18,39,0.315210685133934,0.322179228067398,0.0308948884984212,2021-08-18,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-08-25,39,0.306878056199778,0.301321016181083,0.0169368126052653,2021-08-25,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-09-01,39,0.292751320770809,0.29931534471966,0.0168762790549191,2021-09-01,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-09-08,39,0.263705448971854,0.268759458784073,0.0137794110850091,2021-09-08,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-09-15,39,0.309816979699665,0.311951024664773,0.0143435105888379,2021-09-15,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-09-22,39,0.348436074952284,0.351627692580223,0.0168302964108685,2021-09-22,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-09-29,39,0.369478194250001,0.371386468410492,0.021399809875422,2021-09-29,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-10-06,39,0.382093554333089,0.382628965590681,0.0224469572985692,2021-10-06,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-10-13,39,0.464474608500799,0.463505045998664,0.0163587277666443,2021-10-13,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-10-20,39,0.551506046895628,0.550622286619963,0.0187711975088825,2021-10-20,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-10-27,39,0.59669579526104,0.595144307250699,0.0198367616000324,2021-10-27,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-11-03,39,0.660741236474779,0.658459767699242,0.0206804466821874,2021-11-03,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-11-10,39,0.704201380411784,0.702800214290619,0.0181825780309736,2021-11-10,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-11-17,39,0.747661524348789,0.747140660881996,0.0156847093797599,2021-11-17,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-11-24,39,0.77537848327368,0.679679301291049,0.0208325533771157,2021-11-24,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-12-01,39,0.768460435171922,0.593919028169834,0.026761496394801,2021-12-01,2021,"CON",2021,7
"CON","MIN","7-a","Kontrol 2021","Mineral N 2022","denmark","25-5",2021-12-08,39,0.76049284140269,0.611088360731418,0.0254234414404401,2021-12-08,2021,"CON",2021,7
