"Treatment_2021","Treatment_2022","PLOT_ID","Block_a","Block_b","country.x","plot_number","timestamp","country.y","count","mean","median","std","Date","Year","Treatment","Yearreal","delta_time"
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-06-16,"denmark",38,0.686303510552361,0.685979436314295,0.0088782880415834,2021-06-16,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-06-23,"denmark",38,0.666432758172353,0.668337000740899,0.0156596036007006,2021-06-23,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-06-30,"denmark",38,0.612330766559458,0.615311844143467,0.0188171731586865,2021-06-30,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-07-07,"denmark",38,0.524159845801032,0.525037841529262,0.0143706680997749,2021-07-07,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-07-14,"denmark",38,0.41845410971009,0.418052306664841,0.0117520794357952,2021-07-14,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-07-21,"denmark",38,0.341139840228217,0.340395807155541,0.0182141715527645,2021-07-21,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-07-28,"denmark",38,0.29789537191391,0.298005640506744,0.0164751236637433,2021-07-28,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-08-04,"denmark",38,0.270634867250919,0.271941647693819,0.0159761155131874,2021-08-04,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-08-11,"denmark",38.0171428571429,0.274424821138382,0.275242303956528,0.013423639914515,2021-08-11,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-08-18,"denmark",38.24,0.249657243490219,0.249660142064095,0.0132509273663163,2021-08-18,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-08-25,"denmark",38.0571428571429,0.244491928085989,0.244898208367581,0.0173613935290854,2021-08-25,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-09-01,"denmark",38,0.254872400883813,0.255810322227324,0.0189390263938326,2021-09-01,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-09-08,"denmark",38,0.209103560220305,0.20871444370646,0.013442901440884,2021-09-08,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-09-15,"denmark",38,0.225537850775502,0.223422569307414,0.0149579767815091,2021-09-15,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-09-22,"denmark",38,0.320362478494644,0.318545192480087,0.0141888118038574,2021-09-22,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-09-29,"denmark",38,0.320509970188141,0.319980750481288,0.0174431095106734,2021-09-29,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-10-06,"denmark",38,0.323237161314677,0.323985460258665,0.0209142504230378,2021-10-06,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-10-13,"denmark",38,0.356920745637682,0.358819991350174,0.0269875098019838,2021-10-13,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-10-20,"denmark",38,0.380146262737421,0.381080448627472,0.0296871908582173,2021-10-20,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-10-27,"denmark",38,0.389477826641265,0.387978657725311,0.0293213098025079,2021-10-27,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-11-03,"denmark",38,0.411971302082141,0.411086025337378,0.0291775069975604,2021-11-03,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-11-10,"denmark",38,0.440447464585304,0.441561192274094,0.0291346488520503,2021-11-10,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-11-17,"denmark",38,0.468923627088467,0.472036359210809,0.0290917907065401,2021-11-17,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-11-24,"denmark",38,0.486980074824661,0.491571745008505,0.0295114747393219,2021-11-24,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-12-01,"denmark",38,0.482113150073521,0.48703961230036,0.0309487515643461,2021-12-01,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-12-08,"denmark",38,0.47655157767125,0.481778160849614,0.0324168645345897,2021-12-08,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-12-15,"denmark",38,0.470990005268979,0.476516709398867,0.0338849775048334,2021-12-15,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-12-22,"denmark",38,0.465428432866708,0.471255257948121,0.035353090475077,2021-12-22,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2021-12-29,"denmark",38,0.459866860464438,0.465993806497375,0.0368212034453207,2021-12-29,2021,"MIN",2021,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-01-05,"denmark",38,0.454305288062167,0.460732355046628,0.0382893164155643,2022-01-05,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-01-12,"denmark",38,0.448743715659896,0.455470903595882,0.0397574293858079,2022-01-12,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-01-19,"denmark",38,0.443182143257625,0.450209452145135,0.0412255423560516,2022-01-19,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-01-26,"denmark",38,0.436258079321273,0.44325729883683,0.0419916009097528,2022-01-26,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-02-02,"denmark",38,0.405346520245075,0.402900770306587,0.0309278406202793,2022-02-02,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-02-09,"denmark",38.8571428571428,0.305522552558354,0.303338242428643,0.0367687428370118,2022-02-09,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-02-16,"denmark",38.8571428571428,0.303576405559267,0.303270429372787,0.0312060277376856,2022-02-16,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-02-23,"denmark",38,0.352752464158194,0.351619456495557,0.0194613715367657,2022-02-23,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-03-02,"denmark",38,0.363464842949595,0.363351392604056,0.0206007669857215,2022-03-02,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-03-09,"denmark",38,0.328364868958791,0.329444629450639,0.0189496470903534,2022-03-09,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-03-16,"denmark",38,0.299157758553823,0.299338574210803,0.0160408285446465,2022-03-16,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-03-23,"denmark",38,0.297102112145651,0.297709325417167,0.0163085250117416,2022-03-23,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-03-30,"denmark",38,0.316903377927485,0.315238023088092,0.0185841356537171,2022-03-30,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-04-06,"denmark",38,0.330003943045934,0.330676996707916,0.0176718991249799,2022-04-06,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-04-13,"denmark",38,0.348222706715266,0.350530421733856,0.0172873202711343,2022-04-13,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-04-20,"denmark",38,0.358272376869406,0.359837395804269,0.0151674911778952,2022-04-20,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-04-27,"denmark",38,0.37904765350478,0.375946462154388,0.0139446391258388,2022-04-27,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-05-04,"denmark",38,0.392654907135736,0.393251890227908,0.015695686407742,2022-05-04,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-05-11,"denmark",38,0.414287875096003,0.414632459481557,0.0144340510014444,2022-05-11,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-05-18,"denmark",38,0.438232698374324,0.438066648112403,0.0170050263404846,2022-05-18,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-05-25,"denmark",38,0.462367431275428,0.461871000036361,0.0189943642222455,2022-05-25,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-06-01,"denmark",38,0.487570771149227,0.48503538114684,0.0228815020195075,2022-06-01,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-06-08,"denmark",38,0.494682825170457,0.48836568184197,0.0302279980387538,2022-06-08,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-06-15,"denmark",38,0.478980781510472,0.472639914602041,0.0289898947812616,2022-06-15,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-06-22,"denmark",38,0.472532460652292,0.465470987292273,0.03141775499098,2022-06-22,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-06-29,"denmark",38,0.376670183222015,0.37114384453018,0.0287711362269791,2022-06-29,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-07-06,"denmark",38,0.298409063707698,0.295426021922718,0.0190588225695219,2022-07-06,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-07-13,"denmark",38,0.270132442670209,0.269945077598095,0.0166790263527738,2022-07-13,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-07-20,"denmark",38,0.251685306642737,0.25012438999755,0.0171757242043635,2022-07-20,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-07-27,"denmark",38,0.244466426968575,0.241500674188137,0.0184705656487494,2022-07-27,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-08-03,"denmark",38,0.220537044507052,0.219928770193032,0.014106480130327,2022-08-03,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-08-10,"denmark",38,0.2119113814884,0.213144666382245,0.0137921708186955,2022-08-10,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-08-17,"denmark",38,0.179086706468037,0.181107919131006,0.0145399702513324,2022-08-17,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-08-24,"denmark",38,0.178725580323716,0.179388203030946,0.0146672824416689,2022-08-24,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-08-31,"denmark",38,0.189667985958307,0.191296475324906,0.0153005192259035,2022-08-31,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-09-07,"denmark",38,0.210269074000063,0.209686736088424,0.0169524748787461,2022-09-07,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-09-14,"denmark",38,0.251188077032566,0.24874084815383,0.0341584880370646,2022-09-14,2022,"CON",2022,7
"MIN","CON","7-d","Mineral N 2021","Kontrol 2022","denmark","25-38",2022-09-21,"denmark",38,0.328356593847275,0.329737892746925,0.0258029784075915,2022-09-21,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-03-31,"denmark",38,0.190893366932869,0.192323344094413,0.0179644948137658,2021-03-31,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-04-07,"denmark",38,0.204063409850711,0.204573675483262,0.0152702579388813,2021-04-07,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-04-14,"denmark",38.3333333333333,0.215654946863651,0.215068573753039,0.014542201689134,2021-04-14,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-04-21,"denmark",38.0952380952381,0.217444805871873,0.215999462065243,0.0150926431552285,2021-04-21,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-04-28,"denmark",38,0.237691347424249,0.236996003895774,0.0145222271365442,2021-04-28,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-05-05,"denmark",38,0.306543997766679,0.307081000846729,0.0181365499534366,2021-05-05,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-05-12,"denmark",38,0.351490873516652,0.352041193267755,0.0179149728399096,2021-05-12,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-05-19,"denmark",38,0.411821318636263,0.412440991939459,0.017344318710753,2021-05-19,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-05-26,"denmark",38,0.564328813127109,0.565338570447195,0.0145878149639992,2021-05-26,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-06-02,"denmark",38,0.642393452780587,0.643287082513173,0.0102276212114485,2021-06-02,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-06-09,"denmark",38,0.670805118702076,0.671746410705425,0.0057955095889391,2021-06-09,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-06-16,"denmark",38,0.693673746279938,0.694019008329306,0.0068255850023999,2021-06-16,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-06-23,"denmark",38,0.692079558968544,0.694007113575935,0.0117853584233671,2021-06-23,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-06-30,"denmark",38,0.64112731333898,0.642727798041032,0.0117141019505429,2021-06-30,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-07-07,"denmark",38,0.554434389788277,0.554885538256898,0.0103068800396,2021-07-07,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-07-14,"denmark",38,0.427767132922095,0.426977767856145,0.0120564632079735,2021-07-14,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-07-21,"denmark",38,0.342100011450904,0.342657780008657,0.0169806582853198,2021-07-21,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-07-28,"denmark",38,0.291194195548693,0.292005081971486,0.0170005625113844,2021-07-28,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-08-04,"denmark",38,0.256754078528508,0.256050515742529,0.0205617095391285,2021-08-04,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-08-11,"denmark",38.0171428571429,0.26983922190204,0.268610000440053,0.014427665245092,2021-08-11,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-08-18,"denmark",38.24,0.247083066105842,0.24635293841362,0.0115597917884588,2021-08-18,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-08-25,"denmark",38.0571428571429,0.239016239922874,0.238109672191192,0.018166863709232,2021-08-25,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-09-01,"denmark",38,0.254788823805901,0.253275571961184,0.0201821303411646,2021-09-01,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-09-08,"denmark",38,0.207398408080463,0.206978409272897,0.0149222861736553,2021-09-08,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-09-15,"denmark",38,0.211813942275264,0.214193054220893,0.0240810775536705,2021-09-15,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-09-22,"denmark",38,0.313144365946452,0.309887227912744,0.0188584605542322,2021-09-22,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-09-29,"denmark",38,0.312966648075316,0.312792481647597,0.0204409926922784,2021-09-29,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-10-06,"denmark",38,0.315239554832852,0.317884486109491,0.0222824224610886,2021-10-06,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-10-13,"denmark",38,0.346919957134459,0.34921749929587,0.0272306237990657,2021-10-13,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-10-20,"denmark",38,0.367733031511307,0.36893133016733,0.0269236703618214,2021-10-20,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-10-27,"denmark",38,0.374737882010994,0.374937970941757,0.0221671172624092,2021-10-27,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-11-03,"denmark",38,0.397214242567619,0.396589035789172,0.0219979105362047,2021-11-03,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-11-10,"denmark",38,0.42672310769558,0.425351202487946,0.0239138612523674,2021-11-10,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-11-17,"denmark",38,0.45623197282354,0.454113369186719,0.0258298119685302,2021-11-17,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-11-24,"denmark",38,0.474917744541198,0.47238509219296,0.0269415311860522,2021-11-24,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-12-01,"denmark",38,0.469792710756188,0.467577839075629,0.0262839411065649,2021-12-01,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-12-08,"denmark",38,0.463946137410491,0.462071223045463,0.0255727355938349,2021-12-08,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-12-15,"denmark",38,0.458099564064795,0.456564607015296,0.0248615300811048,2021-12-15,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-12-22,"denmark",38,0.452252990719098,0.45105799098513,0.0241503245683748,2021-12-22,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2021-12-29,"denmark",38,0.446406417373401,0.445551374954964,0.0234391190556447,2021-12-29,2021,"MIN",2021,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-01-05,"denmark",38,0.440559844027704,0.440044758924797,0.0227279135429147,2022-01-05,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-01-12,"denmark",38,0.434713270682007,0.434538142894631,0.0220167080301847,2022-01-12,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-01-19,"denmark",38,0.428866697336311,0.429031526864465,0.0213055025174546,2022-01-19,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-01-26,"denmark",38,0.421958501373273,0.422130894050924,0.0216456446429289,2022-01-26,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-02-02,"denmark",38,0.386914268136024,0.386565774679184,0.0345797785557806,2022-02-02,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-02-09,"denmark",38.8571428571428,0.304832882114819,0.308783254453114,0.0298995009756514,2022-02-09,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-02-16,"denmark",38.8571428571428,0.299370442117963,0.301387803895133,0.0265398355466978,2022-02-16,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-02-23,"denmark",38,0.351206579378673,0.351676153285163,0.0250334199517965,2022-02-23,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-03-02,"denmark",38,0.364523213179339,0.364477540055911,0.0223743561211796,2022-03-02,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-03-09,"denmark",38,0.33294260182551,0.331325041751067,0.0153469343647538,2022-03-09,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-03-16,"denmark",38,0.306948105494181,0.306982000668844,0.0114885857328772,2022-03-16,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-03-23,"denmark",38,0.291766979509876,0.291560897869723,0.0142072335306909,2022-03-23,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-03-30,"denmark",38,0.306187476253226,0.307540143174785,0.014868776092217,2022-03-30,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-04-06,"denmark",38,0.323215444882711,0.323445038000743,0.0188782231261332,2022-04-06,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-04-13,"denmark",38,0.337994794050852,0.334365292390188,0.0194362516204516,2022-04-13,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-04-20,"denmark",38,0.35044719598123,0.347986503371171,0.0194669373200408,2022-04-20,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-04-27,"denmark",38,0.366582111588546,0.366737151784556,0.0197826069779694,2022-04-27,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-05-04,"denmark",38,0.390259071474984,0.390668104801859,0.0182007982816901,2022-05-04,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-05-11,"denmark",38,0.40816080570221,0.408043970664342,0.0175912634003907,2022-05-11,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-05-18,"denmark",38,0.425142168998718,0.422179924117194,0.0239943868170181,2022-05-18,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-05-25,"denmark",38,0.444462837917464,0.439441506115217,0.0291745328521799,2022-05-25,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-06-01,"denmark",38,0.48004498226302,0.470326287405831,0.0324426405131816,2022-06-01,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-06-08,"denmark",38,0.489603702910244,0.471026952378452,0.0400512285414151,2022-06-08,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-06-15,"denmark",38,0.475063508376479,0.460051501169801,0.0361915739485994,2022-06-15,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-06-22,"denmark",38,0.465041382371315,0.457493419758976,0.0341113500180654,2022-06-22,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-06-29,"denmark",37.8928571428571,0.37271702008975,0.371990434244856,0.0305136240922011,2022-06-29,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-07-06,"denmark",38,0.309265115044334,0.306326928463849,0.0263962002301758,2022-07-06,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-07-13,"denmark",38,0.272947780787945,0.267047132764544,0.0240584792835371,2022-07-13,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-07-20,"denmark",38,0.252372619722571,0.25256734341383,0.0177984444690602,2022-07-20,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-07-27,"denmark",38,0.249255272001028,0.249174565076828,0.0139034350402653,2022-07-27,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-08-03,"denmark",38,0.216964257481907,0.215111270813005,0.0166521839980435,2022-08-03,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-08-10,"denmark",38,0.207155730708369,0.206076406740717,0.0167217888353791,2022-08-10,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-08-17,"denmark",38,0.187759784715516,0.188232122255223,0.0101552453956433,2022-08-17,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-08-24,"denmark",38,0.177154901380442,0.176822828699131,0.0152837193609044,2022-08-24,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-08-31,"denmark",38,0.184109550957777,0.183782667681879,0.018063559738577,2022-08-31,2022,"CON",2022,7
"MIN","CON","6-d","Mineral N 2021","Kontrol 2022","denmark","25-32",2022-09-07,"denmark",38,0.212867030075618,0.213071117443698,0.0176531270678554,2022-09-07,2022,"CON",2022,7
