"PLOT_ID","timestamp","Block_a","Block_b","NDVI","NDRE","Treatment_2021","Treatment_2022","delta_time","clay","boron","calcium","copper","fineSand","humus","potassium","magnesium","phosphorus","rt","sand","totalN","zinc","silt","jb","coarseSand","altitude","ph","fiSoil"
"7-d",2021-06-02,"Mineral N 2021","Kontrol 2022",0.873703901256834,0.648038085017886,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-06-09,"Mineral N 2021","Kontrol 2022",0.878920364663714,0.670905788739522,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-06-16,"Mineral N 2021","Kontrol 2022",0.881036740257627,0.686303510552361,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-06-23,"Mineral N 2021","Kontrol 2022",0.847411294778188,0.666432758172353,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-06-30,"Mineral N 2021","Kontrol 2022",0.823594067372432,0.612330766559458,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-07-07,"Mineral N 2021","Kontrol 2022",0.766584094014027,0.524159845801032,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-07-14,"Mineral N 2021","Kontrol 2022",0.608706981771522,0.41845410971009,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-07-21,"Mineral N 2021","Kontrol 2022",0.466431642217295,0.341139840228217,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-07-28,"Mineral N 2021","Kontrol 2022",0.392737696568171,0.29789537191391,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-08-04,"Mineral N 2021","Kontrol 2022",0.358988125054609,0.270634867250919,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-08-11,"Mineral N 2021","Kontrol 2022",0.318742634994643,0.274424821138382,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-08-18,"Mineral N 2021","Kontrol 2022",0.353560209274292,0.249657243490219,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-08-25,"Mineral N 2021","Kontrol 2022",0.373181025187174,0.244491928085989,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-09-01,"Mineral N 2021","Kontrol 2022",0.386795241917883,0.254872400883813,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-09-08,"Mineral N 2021","Kontrol 2022",0.316622278046986,0.209103560220305,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-09-15,"Mineral N 2021","Kontrol 2022",0.384749197297626,0.225537850775502,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-09-22,"Mineral N 2021","Kontrol 2022",0.45621129622062,0.320362478494644,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-09-29,"Mineral N 2021","Kontrol 2022",0.459348878926701,0.320509970188141,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-10-06,"Mineral N 2021","Kontrol 2022",0.468269231063979,0.323237161314677,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-10-13,"Mineral N 2021","Kontrol 2022",0.546582816375626,0.356920745637682,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-10-20,"Mineral N 2021","Kontrol 2022",0.601249548105093,0.380146262737421,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
"7-d",2021-10-27,"Mineral N 2021","Kontrol 2022",0.623967781499192,0.389477826641265,"MIN","CON",7,13.8374208750772,4.76341942795031,0,1.85369326927953,40.2027652626508,2.83680270826877,12.3779483940588,5.53814699828524,2.12802899037243,6.4357671778853,74.7504400046052,0,0,8.57533679992578,5.92137841732856,34.5476747675431,23.5305240245159,5.9357671778853,0
