"PLOT_ID","Block_a","Block_b","Treatment_ID","Treatment_2021","Treatment_2022","year_estab","date","count","mean","std","cv","fertiliser_type"
"1e-10","5a","5b",10,"PCW","PCW",2022,20220517,75998,0.883812769850215,0.0426575911361623,0.0482654161507439,"bbf"
"1e-10","5a","5b",10,"PCW","PCW",2022,20220529,72319,0.88010455775138,0.0412163431352052,0.0468311892856353,"bbf"
"1e-10","5a","5b",10,"PCW","PCW",2022,20220624,76139,0.73623107517072,0.0771996458570365,0.104857901901431,"bbf"
"3e-8","5a","5b",8,"SDG","SDG",2022,20220412,74141,0.498655244348099,0.0886106588529713,0.177699241825509,"bbf"
"3e-8","5a","5b",8,"SDG","SDG",2022,20220517,75997,0.830034785862165,0.0569864592739499,0.068655507268599,"bbf"
"3e-8","5a","5b",8,"SDG","SDG",2022,20220529,72318,0.825377555616846,0.0609678869169242,0.0738666644156078,"bbf"
"3e-8","5a","5b",8,"SDG","SDG",2022,20220624,76140,0.652190644761569,0.0835303243807994,0.128076544874907,"bbf"
"5e-6","5a","5b",6,"OG2","OG2",2022,20220412,74141,0.487390459687033,0.0866623040750445,0.177808782163469,"bbf"
"5e-6","5a","5b",6,"OG2","OG2",2022,20220517,75997,0.665951113807171,0.0769360398856856,0.115528059478496,"bbf"
"5e-6","5a","5b",6,"OG2","OG2",2022,20220529,72320,0.658378518700385,0.0618705554709945,0.0939741405796846,"bbf"
"5e-6","5a","5b",6,"OG2","OG2",2022,20220624,76140,0.601059201469345,0.0584667904187587,0.0972729313116432,"bbf"
"8e-14","6a","5b",14,"REF_4","REF_4",2022,20220412,74142,0.544995047683839,0.0829639570904849,0.152228827478472,"mineral"
"8e-14","6a","5b",14,"REF_4","REF_4",2022,20220517,75999,0.850860334019606,0.0558072847801547,0.0655892424982509,"mineral"
"8e-14","6a","5b",14,"REF_4","REF_4",2022,20220529,72317,0.852562326061311,0.0492241059834052,0.0577366656708982,"mineral"
"8e-14","6a","5b",14,"REF_4","REF_4",2022,20220624,76140,0.715771499294949,0.06573003446647,0.0918310306169155,"mineral"
